Country,Town,Bank_Name,Bank_Phone_number,Bank_Address,Bank_Website,Reviewer_Nane,Reviewer_Sart,Reviewer_Text,Reviewer_Publish_Date,Reviewer_Like_Reaction,Reviewer_Profil_Link,Reviewer_Owner_Reply,Reviewer_Owner_Reply_Date,Topic,Sentiment,Sub_Topic
Bénin,Kandi,Bank Of Africa Agence Kandi,Not available,"4Wjj+2Vq, Kandi, Bénin",not available,Sanda Oumarou,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/108481311767808691267/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Kandi,Bank Of Africa Agence Kandi,Not available,"4Wjj+2Vq, Kandi, Bénin",not available,Sanda Oumarou,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/108481311767808691267/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Pas de frais,Positive,"['aucun coût', 'gratuit']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Intérêt élevé,Positive,"['haut taux', 'intérêt élevé']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Facilité d'accès,Neutral,"['facile à utiliser', 'accessibilité']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Variété de produits,Positive,"['offre variée', 'produits divers']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Expertise du conseiller,Positive,"['conseil expert', 'expérience']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Rapidité des opérations,Positive,"['rapide', 'efficace']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Sécurité des transactions,Neutral,"['sécurité garantie', 'transactions sécurisées']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Gestion des plaintes,Negative,"['complexité', 'problèmes']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Coût de la transaction,Negative,"['coût élevé', 'frais supplémentaires']"
Bénin,Kandi,Orabank Kandi,+229 21 31 31 00,"01Bp2700, Cotonou, Bénin",not available,Philo Zuo,1,pas de banque,2023-06-28,0,https://www.google.com/maps/contrib/107231230655257032456/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Bassila,Nsia Banque Bénin,+229 21 31 96 00,+229 21 31 96 00,not available,Joiris Reynaud,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/117792265941438030659/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Nsia Banque Bénin,+229 21 31 96 00,+229 21 31 96 00,not available,Joiris Reynaud,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/117792265941438030659/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Mairie Bassila,+229 97 02 77 50,"Bp 07, Bassila, Bénin",not available,Abdou Fatai Adam,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/100202316363376835119/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Parc De Bassila (Mairie),Not available,"2M47+Hh3, Bassila, Bénin",not available,Oludare Opaleye,4,NAN,2022-06-28,0,https://www.google.com/maps/contrib/113949960478419482442/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Banque Atlantique Agence Ganhi,+229 21 31 10 18,"9C3P+Gm2, Rue De La Poste, Cotonou, Bénin",banqueatlantique.net,Tatiana Samson,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/103720179264727720119/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Bassila,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Banque Atlantique Agence Parakou,Not available,"Cinema, Rte De Transa, Parakou, Bénin",not available,Thierry Tobossi,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Uba Cocotiers,+229 21 31 24 24,"993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",ubagroup.com,Ibrahim Afridi,4,NAN,2015-06-30,0,https://www.google.com/maps/contrib/114912702593635375161/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Boa: Agence Les Cocotiers,+229 21 30 10 01,"993X+F6M, Cotonou, Bénin",not available,Kolawole Alidou Tadde,1,NAN,2019-06-29,0,https://www.google.com/maps/contrib/104469217193584824002/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Bassila,Cbao Saint Michel,+229 21 36 59 02,"9C7G+Pc5, Boulevard Saint Michel, Cotonou, Bénin",not available,Boris Hounkpatin,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/107130408256314206762/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Bassila,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,Il n'y a pas de toilettes publiques,Negative,['absence']
Bénin,Bassila,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,public,Positive,['accès']
Bénin,Bassila,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,toilettes,Neutral,[]
Bénin,Bassila,Boa Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",not available,Ong Sahel,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Boa Ganhi,Not available,"9C4Q+3Qr, Cotonou, Bénin",not available,Kéfilath Bello,3,NAN,2023-10-01,0,https://www.google.com/maps/contrib/105637918375330015993/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Bassila,Boa Benin (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",bank-of-africa.net,Gylnex Sotchenou,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Bassila,Distributeurs Bank Of Africa Benin,+229 21 31 32 28,"9C2J+Pq4 Banque Cotonou, Ave Jean-Paul Ii, Cotonou, Bénin",boabenin.com,Tahirou Moussa,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/109460622052640858073/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Bassila,Agence Boa Menontin,+229 21 36 51 26,"99Q7+Fpr, Cotonou, Bénin",not available,Gérardo Hounton,2,NAN,2023-09-01,0,https://www.google.com/maps/contrib/106081888862602380970/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Bassila,Ecobank Bénin,+229 21 31 40 23,"Rue 232, Cotonou, Bénin",ecobank.com,Patrick Yadjemi,3,NAN,2015-06-30,0,https://www.google.com/maps/contrib/112943603722096541763/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Cotonou,Banque Atlantique Agence Ganhi,+229 21 31 10 18,"9C3P+Gm2, Rue De La Poste, Cotonou, Bénin",banqueatlantique.net,Tatiana Samson,1,NAN,2018-06-29,0,https://www.google.com/maps/contrib/103720179264727720119/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Cotonou,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue Du Gouverneur Bayol, Cotonou, Bénin",not available,Isabelle Queen,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Société Générale Bénin,+229 21 31 83 00,"Ave Clozel, Cotonou, Bénin",societegenerale.bj,Clément Labintan,3,NAN,2016-06-29,0,https://www.google.com/maps/contrib/110030064409354194448/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Cotonou,Atlantique Banque,+229 62 40 40 19,"994J+Q28, Rue 2100, Cotonou, Bénin",not available,Harvey Azanhoue,5,NAN,2022-06-28,0,https://www.google.com/maps/contrib/104592052808097044286/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Banque Atlantique,Not available,"9Cj6+Fpq, Cotonou, Bénin",not available,Hamed Azagba (Ham94),4,NAN,2017-06-29,0,https://www.google.com/maps/contrib/101852539079640866157/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Uba Cocotiers,+229 21 31 24 24,"993X+Fgp, Rte De L'Aéroport, Cotonou, Bénin",ubagroup.com,Ibrahim Afridi,4,NAN,2015-06-30,0,https://www.google.com/maps/contrib/114912702593635375161/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Boa Benin (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",bank-of-africa.net,Gylnex Sotchenou,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Coris Bank Benin,+229 61 04 48 85,"122 Boulevard Steinmetz, Cotonou, Bénin",not available,Genevieve Bessanh,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102727450135042440373/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Bsic Benin Sa,+229 51 20 96 69,"9C2H+W6H, Rue Des Dako Donou, Cotonou, Bénin",not available,Jean-Claude Zossou,2,NAN,2019-06-29,0,https://www.google.com/maps/contrib/110857139024129987023/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Cotonou,Banque Atlantique Agence Étoile Rouge,Not available,"9Cc5+7Mg, Cotonou, Bénin",not available,Linette Sogansa,3,NAN,2022-06-28,0,https://www.google.com/maps/contrib/109620995428442961122/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Cotonou,Société Générale Agence Saint Michel,Not available,"9C8G+3Rq, Boulevard Saint Michel, Cotonou, Bénin",not available,Aboudou-Razakou Koni,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/103955382379628211248/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Nsia Bank,Not available,"996G+C98, Cotonou, Bénin",not available,Sèmako Wilfried Agossouve,5,NAN,2019-06-29,0,https://www.google.com/maps/contrib/105886703318224244852/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Orabank Agence Centrale,+229 21 31 31 00,"9C3M+Fpv, Rue 637, Cotonou, Bénin",orabank.net,Sergio Koffi,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/102250377552000587849/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,"Nsia Banque, Menontin",Not available,"99Q7+7Mp, Cotonou, Bénin",not available,Energy Consult,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/107275292093327550123/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Bank Of Africa (Boa),+973 3507 3786,"996F+C9W, Cotonou, Bénin",not available,Thierry Tobossi,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Cotonou,Banque Atlantique Agence L'Abattoir,+229 67 00 32 05,"9F9P+99X, Cotonou, Bénin",not available,Emmanuel Salako,3,NAN,2019-06-29,0,https://www.google.com/maps/contrib/113778670371824253208/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Cotonou,Nsia Bank Finagnon,Not available,"9Cg2+Mcf, Cotonou, Bénin",not available,Kevin Sonou,3,NAN,2019-06-29,0,https://www.google.com/maps/contrib/102906434006097484589/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Cotonou,Agence Boa Menontin,+229 21 36 51 26,"99Q7+Fpr, Cotonou, Bénin",not available,Gérardo Hounton,2,NAN,2023-09-01,0,https://www.google.com/maps/contrib/106081888862602380970/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Pobè,Agence De La Poste De Pobe,+229 61 33 28 73,"Xmm8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Agence De La Poste De Pobe,+229 61 33 28 73,"Xmm8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Agence De La Poste De Pobe,+229 61 33 28 73,"Xmm8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Agence De La Poste De Pobe,+229 61 33 28 73,"Xmm8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Agence De La Poste De Pobe,+229 61 33 28 73,"Xmm8+R7J, Pobé, Bénin",laposte.bj,Gerard Gbetognon Missahogbe,5,NAN,2023-06-28,0,https://www.google.com/maps/contrib/110718461383394844288/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Ets Yemagnisse & Compagnie,+229 97 47 92 22,"Xmq3+Fm8, Unnamed Road, Pobé, Bénin",not available,Damien Djotinkpon,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/100406921852885845564/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Ets Yemagnisse & Compagnie,+229 97 47 92 22,"Xmq3+Fm8, Unnamed Road, Pobé, Bénin",not available,Damien Djotinkpon,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/100406921852885845564/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Lycée Technique Agricole De Pobè,Not available,"Xmxc+Gf, Pobé, Bénin",not available,Opeyemi Gbonlu,1,NAN,2023-06-28,0,https://www.google.com/maps/contrib/108430033939908030897/reviews?hl=fr,,0000-00-00,Expérience,Negative,[]
Bénin,Pobè,Boa Benin (Bank Of Africa) - Agence Centrale,+229 21 31 32 28,"9C2J+Rrc Benin City, Ave Jean-Paul Ii, Cotonou, Bénin",bank-of-africa.net,Gylnex Sotchenou,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/115162508530295794961/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Boa Ganhi,Not available,"9C4Q+3Qr, Cotonou, Bénin",not available,Kéfilath Bello,3,NAN,2023-10-01,0,https://www.google.com/maps/contrib/105637918375330015993/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Pobè,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue Du Gouverneur Bayol, Cotonou, Bénin",not available,Isabelle Queen,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Sonibank Agence Ganhi,+229 21 31 21 89,"Centre Kodeih Nº9, Rue Du Gouverneur Bayol, Cotonou, Bénin",not available,Isabelle Queen,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/107977443767827842373/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Bank Of Africa (Boa),+973 3507 3786,"996F+C9W, Cotonou, Bénin",not available,Thierry Tobossi,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/106242779399685873165/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Bank Of Africa Akpakpa,+229 21 32 75 75,"9F94+24V, Cotonou, Bénin",not available,Bosthy Thierry,5,NAN,2018-06-29,0,https://www.google.com/maps/contrib/103799642874171596732/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Boa Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",not available,Ong Sahel,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Boa Agence Akpakpa,Not available,"9C6W+H6C, Cotonou, Bénin",not available,Ong Sahel,5,NAN,2021-06-28,0,https://www.google.com/maps/contrib/115931652522792074705/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Distributeurs Bank Of Africa Benin,+229 21 31 32 28,"9C2J+Pq4 Banque Cotonou, Ave Jean-Paul Ii, Cotonou, Bénin",boabenin.com,Tahirou Moussa,3,NAN,2018-06-29,0,https://www.google.com/maps/contrib/109460622052640858073/reviews?hl=fr,,0000-00-00,Expérience,Neutral,[]
Bénin,Pobè,Bank Of Africa Agence Bohicon,+229 22 51 08 11,"53G7+74V, Bohicon, Bénin",not available,Jela Smiley,4,NAN,2022-06-28,0,https://www.google.com/maps/contrib/102181566406653673823/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Banque Internationale Pour L'Industrie Et Le Commerce,+229 21 31 22 00,"Boulevard Saint Michel, Cotonou, Bénin",biic-bank.com,Herman Hedokingbe,5,NAN,2017-06-29,0,https://www.google.com/maps/contrib/115309133299711002708/reviews?hl=fr,,0000-00-00,Expérience,Positive,[]
Bénin,Pobè,Boa Et Station Service Après,Not available,"9F9W+J85, Cotonou, Bénin",not available,Valery Adoh,4,"Belles prestations ! Tout est bien organisé. Le conseil ici est d’arriver tôt, servi tôt. Facilement accessible aux personnes résidant dans le quartier. Il est situé dans un endroit paisible, loin du bruit de la ville. Il y a de bons …",2019-06-29,0,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,,0000-00-00,Belles prestations !,Positive,['tout est bien organisé']
Bénin,Pobè,Boa Et Station Service Après,Not available,"9F9W+J85, Cotonou, Bénin",not available,Valery Adoh,4,"Belles prestations ! Tout est bien organisé. Le conseil ici est d’arriver tôt, servi tôt. Facilement accessible aux personnes résidant dans le quartier. Il est situé dans un endroit paisible, loin du bruit de la ville. Il y a de bons …",2019-06-29,0,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,,0000-00-00,Conseil pour les clients,Positive,"['arriver tôt', 'servi tôt']"
Bénin,Pobè,Boa Et Station Service Après,Not available,"9F9W+J85, Cotonou, Bénin",not available,Valery Adoh,4,"Belles prestations ! Tout est bien organisé. Le conseil ici est d’arriver tôt, servi tôt. Facilement accessible aux personnes résidant dans le quartier. Il est situé dans un endroit paisible, loin du bruit de la ville. Il y a de bons …",2019-06-29,0,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,,0000-00-00,Emplacement,Neutral,"['facilement accessible', 'situé dans un endroit paisible', 'loin du bruit de la ville']"
Bénin,Pobè,Boa Et Station Service Après,Not available,"9F9W+J85, Cotonou, Bénin",not available,Valery Adoh,4,"Belles prestations ! Tout est bien organisé. Le conseil ici est d’arriver tôt, servi tôt. Facilement accessible aux personnes résidant dans le quartier. Il est situé dans un endroit paisible, loin du bruit de la ville. Il y a de bons …",2019-06-29,0,https://www.google.com/maps/contrib/104937874745985573650/reviews?hl=fr,,0000-00-00,Qualité des services,Positive,['bons']
Bénin,Pobè,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,Il n'y a pas de toilettes publiques,Negative,"['absence', 'privation']"
Bénin,Pobè,Boa Agence Du Stade De L’Amitié,Not available,"99Mg+Hph, Cotonou, Bénin",not available,Mutong Weng,3,Il n'y a pas de toilettes publiques🚽 ! …,2019-06-29,1,https://www.google.com/maps/contrib/103596542303468400890/reviews?hl=fr,,0000-00-00,toilettes,Positive,[]
